2018-07-22;01:14:23;01:14:32;1
2018-07-22;01:14:32;01:14:33;1
2018-07-22;01:14:33;01:14:34;1
2018-07-22;01:14:34;01:14:34;1
2018-07-22;01:14:34;01:14:35;1
2018-07-22;01:14:35;01:14:37;1
2018-07-22;01:14:37;01:14:46;1
2018-07-22;01:14:46;01:14:47;1
2018-07-22;01:14:47;01:14:47;1
2018-07-22;01:14:47;01:14:47;1
2018-07-22;01:14:47;01:14:49;1
2018-07-22;01:15:53;01:15:57;1
2018-07-22;01:15:57;01:16:01;1
2018-07-22;01:16:01;01:16:05;1
2018-07-22;01:16:05;01:16:09;1
